run_id,feature_name,mean_rank,std_rank,top10_freq,sign_consistency
P4_ridge_a1_0,t_hour_cos,22.0,2.449489742783178,0.0,1.0
P4_ridge_a1_0,t_hour_sin,31.666666666666668,18.372685039360892,0.0,0.6666666666666666
P4_ridge_a1_0,t_is_2020_regime,29.0,24.779023386727733,0.3333333333333333,1.0
P4_ridge_a1_0,t_is_any_holiday,35.333333333333336,14.613540144521982,0.0,1.0
P4_ridge_a1_0,t_is_national_holiday,42.333333333333336,12.472191289246473,0.0,0.6666666666666666
P4_ridge_a1_0,t_is_other_holiday,24.333333333333332,6.236095644623235,0.0,0.6666666666666666
P4_ridge_a1_0,t_is_school_vacation,21.666666666666668,10.624918300339486,0.3333333333333333,1.0
P4_ridge_a1_0,t_is_weekend,48.333333333333336,13.59738536958076,0.0,0.6666666666666666
P4_ridge_a1_0,t_month_cos,5.0,2.160246899469287,1.0,0.6666666666666666
P4_ridge_a1_0,t_month_sin,15.0,9.626352718795768,0.3333333333333333,0.6666666666666666
P4_ridge_a1_0,t_season__herfst,32.666666666666664,29.78067979225607,0.3333333333333333,0.6666666666666666
P4_ridge_a1_0,t_season__lente,9.666666666666666,2.357022603955158,0.6666666666666666,0.6666666666666666
P4_ridge_a1_0,t_season__winter,4.333333333333333,1.8856180831641267,1.0,0.6666666666666666
P4_ridge_a1_0,t_season__zomer,4.333333333333333,2.0548046676563256,1.0,0.6666666666666666
P4_ridge_a1_0,t_weekday_cos,46.333333333333336,7.408703590297623,0.0,1.0
P4_ridge_a1_0,t_weekday_sin,43.0,2.160246899469287,0.0,0.6666666666666666
